"28.10.2016 04:00";"16.7";"755.8";"758.0";"";"93";"Штиль, безветрие";"0";"";"";"100%.";"Дождь незамерзающий непрерывный слабый в срок наблюдения. ";"";"";"16.1";"18.3";"";"";"100-200";"";"";"9.0";"15.6";"10.0";"6";"";"";"";"";
"27.10.2016 22:00";"16.7";"757.3";"759.7";"";"90";"Ветер, дующий с юго-востока";"3";"";"";"100%.";"Дождь незамерзающий непрерывный умеренный в срок наблюдения. ";"";"";"15.6";"18.3";"";"";"100-200";"";"";"6.0";"15.0";"9.0";"6";"";"";"";"";
"27.10.2016 16:00";"16.7";"758.1";"760.4";"";"84";"Ветер, дующий с юго-юго-востока";"6";"";"";"100%.";"Дождь незамерзающий непрерывный слабый в срок наблюдения. ";"";"";"15.6";"18.3";"";"";"300-600";"";"";"6.0";"13.9";"0.3";"6";"";"";"";"";
"27.10.2016 10:00";"17.8";"758.8";"761.2";"";"75";"Ветер, дующий с востоко-юго-востока";"2";"";"";"100%.";" ";"";"";"16.1";"18.3";"";"";"1000-1500";"";"";"16.0";"13.3";"Следы осадков";"6";"";"";"";"";
"27.10.2016 04:00";"16.1";"757.9";"760.2";"";"84";"Штиль, безветрие";"0";"";"";"100%.";" ";"";"";"15.6";"22.2";"";"";"200-300";"";"";"16.0";"13.3";"0.8";"6";"";"";"";"";
"26.10.2016 22:00";"17.2";"759.1";"761.5";"";"78";"Ветер, дующий с северо-северо-востока";"2";"";"";"70 – 80%.";" ";"";"";"15.0";"21.7";"";"";"2500 или более, или облаков нет.";"";"";"16.0";"13.3";"";"";"";"";"";"";
"26.10.2016 16:00";"21.7";"758.6";"760.8";"";"49";"Ветер, дующий с юго-юго-запада";"5";"";"";"20–30%.";" ";"";"";"15.0";"22.2";"";"";"2500 или более, или облаков нет.";"";"";"16.0";"10.6";"";"";"";"";"";"";
"26.10.2016 10:00";"17.2";"761.4";"763.7";"";"76";"Ветер, дующий с востоко-северо-востока";"4";"";"";"20–30%.";" ";"";"";"14.4";"18.9";"";"";"2500 или более, или облаков нет.";"";"";"16.0";"12.8";"";"";"";"";"";"";
"26.10.2016 04:00";"15.0";"759.9";"762.2";"";"78";"Ветер, дующий с юго-запада";"2";"";"";"70 – 80%.";" ";"";"";"15.0";"";"";"";"200-300";"";"";"16.0";"11.1";"";"";"";"";"";"";
"25.10.2016 22:00";"18.3";"760.4";"762.8";"";"63";"Штиль, безветрие";"0";"";"";"50%.";" ";"";"";"17.2";"20.6";"";"";"1500-2000";"";"";"16.0";"11.1";"";"";"";"";"";"";
"25.10.2016 16:00";"20.6";"760.1";"762.6";"";"63";"Ветер, дующий с юга";"6";"13";"";"70 – 80%.";" ";"";"";"17.2";"21.7";"";"";"1000-1500";"";"";"16.0";"13.3";"";"";"";"";"";"";
"25.10.2016 10:00";"18.3";"761.2";"763.5";"";"70";"Ветер, дующий с юго-востока";"8";"";"";"70 – 80%.";" ";"";"";"16.1";"18.3";"";"";"600-1000";"";"";"16.0";"12.8";"Следы осадков";"6";"";"";"";"";
"25.10.2016 04:00";"17.2";"759.4";"761.7";"";"81";"Ветер, дующий с юго-юго-востока";"6";"10";"";"100%.";"Дождь незамерзающий непрерывный слабый в срок наблюдения. ";"";"";"16.7";"20.6";"";"";"300-600";"";"";"14.0";"13.9";"1.0";"6";"";"";"";"";
"24.10.2016 22:00";"17.2";"759.1";"761.5";"";"70";"Ветер, дующий с юго-юго-востока";"6";"";"";"100%.";" ";"";"";"15.6";"17.8";"";"";"600-1000";"";"";"16.0";"11.7";"0.8";"6";"";"";"";"";
"24.10.2016 16:00";"17.2";"758.4";"760.7";"";"70";"Ветер, дующий с юго-юго-востока";"6";"";"";"70 – 80%.";" ";"";"";"15.6";"20.6";"";"";"300-600";"";"";"16.0";"11.7";"Следы осадков";"6";"";"";"";"";
"24.10.2016 10:00";"18.3";"758.8";"761.3";"";"56";"Ветер, дующий с юга";"11";"14";"";"70 – 80%.";" ";"";"";"15.6";"18.3";"";"";"600-1000";"";"";"16.0";"9.4";"";"";"";"";"";"";
"24.10.2016 04:00";"15.6";"757.3";"759.6";"";"70";"Ветер, дующий с юга";"10";"13";"";"70 – 80%.";" ";"";"";"15.6";"18.9";"";"";"300-600";"";"";"16.0";"10.0";"";"";"";"";"";"";
"23.10.2016 22:00";"16.7";"757.3";"759.7";"";"70";"Ветер, дующий с юго-востока";"3";"";"";"70 – 80%.";" ";"";"";"";"18.3";"";"";"300-600";"";"";"16.0";"11.1";"";"";"";"";"";"";
"23.10.2016 16:00";"18.3";"756.3";"758.7";"";"61";"Ветер, дующий с юго-юго-запада";"9";"";"";"50%.";" ";"";"";"11.1";"18.9";"";"";"300-600";"";"";"16.0";"10.6";"";"";"";"";"";"";
"23.10.2016 10:00";"16.7";"758.4";"760.7";"";"67";"Ветер, дующий с северо-запада";"5";"";"";"50%.";" ";"";"";"10.6";"16.7";"";"";"2500 или более, или облаков нет.";"";"";"16.0";"10.6";"";"";"";"";"";"";
"23.10.2016 04:00";"11.1";"757.1";"759.4";"";"80";"Штиль, безветрие";"0";"";"";"50%.";" ";"";"";"11.1";"19.4";"";"";"2500 или более, или облаков нет.";"";"";"16.0";"7.8";"";"";"";"";"";"";
"22.10.2016 22:00";"15.0";"757.1";"759.3";"";"67";"Ветер, дующий с запада";"7";"";"";"20–30%.";" ";"";"";"13.3";"16.7";"";"";"2500 или более, или облаков нет.";"";"";"16.0";"8.9";"";"";"";"";"";"";
"22.10.2016 16:00";"16.7";"756.3";"758.7";"";"62";"Ветер, дующий с запада";"8";"";"";"70 – 80%.";" ";"";"";"13.3";"19.4";"";"";"2500 или более, или облаков нет.";"";"";"16.0";"9.4";"";"";"";"";"";"";
"22.10.2016 10:00";"17.8";"757.3";"759.7";"";"65";"Ветер, дующий с западо-северо-запада";"6";"";"";"70 – 80%.";" ";"";"";"13.3";"17.8";"";"";"200-300";"";"";"16.0";"11.1";"";"";"";"";"";"";
"22.10.2016 04:00";"13.3";"756.6";"758.9";"";"90";"Ветер, дующий с запада";"4";"";"";"Облаков нет.";" ";"";"";"13.3";"22.8";"";"";"";"";"";"12.0";"11.7";"";"";"";"";"";"";
"21.10.2016 22:00";"15.6";"757.1";"759.4";"";"80";"Ветер, дующий с западо-северо-запада";"5";"";"";"Облаков нет.";" ";"";"";"14.4";"17.8";"";"";"";"";"";"16.0";"12.2";"";"";"";"";"";"";
"21.10.2016 16:00";"17.8";"757.1";"759.4";"";"73";"Ветер, дующий с запада";"11";"";"";"20–30%.";" ";"";"";"14.4";"22.8";"";"";"300-600";"";"";"16.0";"12.8";"";"";"";"";"";"";
"21.10.2016 10:00";"17.8";"759.1";"761.5";"";"73";"Ветер, дующий с северо-запада";"4";"";"";"20–30%.";" ";"";"";"13.9";"17.8";"";"";"600-1000";"";"";"16.0";"12.8";"";"";"";"";"";"";
"21.10.2016 04:00";"15.0";"758.8";"761.2";"";"78";"Ветер, дующий с юга";"2";"";"";"Облаков нет.";" ";"";"";"14.4";"25.6";"";"";"";"";"";"16.0";"11.1";"";"";"";"";"";"";
"20.10.2016 22:00";"16.7";"759.9";"762.3";"";"78";"Ветер, дующий с западо-северо-запада";"3";"";"";"Облаков нет.";" ";"";"";"12.8";"24.4";"";"";"";"";"";"16.0";"12.8";"";"";"";"";"";"";
"20.10.2016 16:00";"23.9";"760.4";"762.7";"";"43";"Ветер, дующий с западо-северо-запада";"5";"";"";"Облаков нет.";" ";"";"";"12.8";"25.6";"";"";"";"";"";"16.0";"10.6";"";"";"";"";"";"";
"20.10.2016 10:00";"19.4";"763.4";"765.7";"";"61";"Ветер, дующий с северо-востока";"2";"";"";"20–30%.";" ";"";"";"12.2";"19.4";"";"";"2500 или более, или облаков нет.";"";"";"16.0";"11.7";"";"";"";"";"";"";
"20.10.2016 04:00";"12.8";"762.7";"765.1";"";"69";"Ветер, дующий с западо-северо-запада";"3";"";"";"Облаков нет.";" ";"";"";"12.8";"23.3";"";"";"";"";"";"16.0";"7.2";"";"";"";"";"";"";
"19.10.2016 22:00";"15.0";"762.9";"765.3";"";"67";"Ветер, дующий с запада";"4";"";"";"20–30%.";" ";"";"";"12.2";"20.6";"";"";"2500 или более, или облаков нет.";"";"";"16.0";"8.9";"";"";"";"";"";"";
"19.10.2016 16:00";"20.6";"762.9";"765.1";"";"45";"Ветер, дующий с запада";"12";"";"";"70 – 80%.";" ";"";"";"12.2";"23.3";"";"";"2500 или более, или облаков нет.";"";"";"16.0";"8.3";"";"";"";"";"";"";
"19.10.2016 10:00";"18.3";"764.9";"767.2";"";"59";"Ветер, дующий с северо-северо-востока";"2";"";"";"50%.";" ";"";"";"11.7";"18.3";"";"";"2500 или более, или облаков нет.";"";"";"16.0";"10.0";"";"";"";"";"";"";
"19.10.2016 04:00";"12.2";"764.2";"766.5";"";"75";"Ветер, дующий с запада";"2";"";"";"Облаков нет.";" ";"";"";"12.2";"20.6";"";"";"";"";"";"16.0";"7.8";"";"";"";"";"";"";
"18.10.2016 22:00";"15.0";"763.9";"766.3";"";"72";"Ветер, дующий с западо-северо-запада";"3";"";"";"20–30%.";" ";"";"";"13.9";"18.9";"";"";"2500 или более, или облаков нет.";"";"";"16.0";"10.0";"";"";"";"";"";"";
"18.10.2016 16:00";"18.9";"762.9";"765.4";"";"61";"Ветер, дующий с запада";"8";"";"";"20–30%.";" ";"";"";"13.9";"20.6";"";"";"600-1000";"";"";"16.0";"11.1";"";"";"";"";"";"";
"18.10.2016 10:00";"17.2";"764.7";"767.1";"";"73";"Ветер, дующий с востока";"2";"";"";"20–30%.";" ";"";"";"13.3";"17.2";"";"";"200-300";"";"";"16.0";"12.2";"";"";"";"";"";"";
"18.10.2016 04:00";"13.9";"762.7";"764.9";"";"90";"Ветер, дующий с запада";"4";"";"";"20–30%.";" ";"";"";"13.9";"20.6";"";"";"100-200";"";"";"16.0";"12.2";"";"";"";"";"";"";
"17.10.2016 22:00";"15.0";"761.6";"764.1";"";"83";"Ветер, дующий с западо-северо-запада";"4";"";"";"Облаков нет.";" ";"";"";"15.0";"18.9";"";"";"";"";"";"16.0";"12.2";"";"";"";"";"";"";
"17.10.2016 16:00";"18.9";"760.6";"762.9";"";"59";"Ветер, дующий с запада";"5";"";"";"20–30%.";" ";"";"";"15.0";"20.6";"";"";"1000-1500";"";"";"16.0";"10.6";"";"";"";"";"";"";
"17.10.2016 10:00";"18.9";"761.2";"763.6";"";"59";"Ветер, дующий с западо-юго-запада";"3";"";"";"50%.";" ";"";"";"15.0";"18.9";"";"";"600-1000";"";"";"16.0";"10.6";"";"";"";"";"";"";
"17.10.2016 04:00";"15.0";"758.4";"760.7";"";"83";"Ветер, дующий с юго-запада";"5";"";"";"70 – 80%.";" ";"";"";"15.0";"18.9";"";"";"300-600";"";"";"16.0";"12.2";"";"";"";"";"";"";
"16.10.2016 22:00";"16.7";"755.8";"758.2";"";"75";"Ветер, дующий с юго-запада";"8";"";"";"70 – 80%.";" ";"";"";"16.7";"18.3";"";"";"600-1000";"";"";"16.0";"12.2";"2.0";"6";"";"";"";"";
"16.10.2016 16:00";"17.8";"753.5";"755.8";"";"78";"Ветер, дующий с юго-запада";"8";"";"";"20–30%.";" ";"";"";"16.7";"18.9";"";"";"2500 или более, или облаков нет.";"";"";"16.0";"13.9";"13.0";"6";"";"";"";"";
"16.10.2016 10:00";"17.8";"754.8";"757.0";"";"90";"Ветер, дующий с востоко-северо-востока";"2";"";"";"100%.";"Дождь незамерзающий непрерывный слабый в срок наблюдения. ";"";"";"";"18.3";"";"";"200-300";"";"";"6.0";"16.1";"3.0";"6";"";"";"";"";
"16.10.2016 04:00";"17.2";"755.5";"758.0";"";"87";"Штиль, безветрие";"0";"";"";"100%.";" ";"";"";"16.7";"22.2";"";"";"100-200";"";"";"12.0";"15.0";"0.5";"6";"";"";"";"";
"15.10.2016 22:00";"17.2";"755.8";"758.1";"";"90";"Штиль, безветрие";"0";"";"";"100%.";"Дождь незамерзающий непрерывный слабый в срок наблюдения. ";"";"";"";"";"";"";"200-300";"";"";"8.0";"15.6";"10.0";"6";"";"";"";"";
"15.10.2016 16:00";"20.0";"754.3";"";"";"69";"Ветер, дующий с юго-юго-запада";"11";"18";"";"70 – 80%.";" ";"";"";"";"";"";"";"600-1000";"";"";"16.0";"14.0";"";"";"";"";"";"";
"15.10.2016 10:00";"19.0";"757.3";"";"";"73";"Ветер, дующий с юга";"8";"";"";"70 – 80%.";" ";"";"";"";"";"";"";"600-1000";"";"";"16.0";"14.0";"";"";"";"";"";"";
"15.10.2016 04:00";"13.3";"757.6";"750.0";"";"90";"Ветер, дующий с западо-юго-запада";"2";"";"";"20–30%.";" ";"";"";"13.3";"";"";"";"300-600";"";"";"14.0";"11.7";"";"";"";"";"";"";
"14.10.2016 22:00";"15.0";"758.8";"761.1";"";"87";"Ветер, дующий с запада";"3";"";"";"50%.";" ";"";"";"";"";"";"";"300-600";"";"";"16.0";"12.8";"";"";"";"";"";"";
"14.10.2016 10:00";"19.0";"757.9";"";"";"88";"Ветер, дующий с юга";"6";"";"";"100%.";"Дождь незамерзающий непрерывный слабый в срок наблюдения. ";"";"";"";"";"";"";"50-100";"";"";"2.8";"17.0";"";"";"";"";"";"";
"14.10.2016 04:00";"17.0";"757.6";"";"";"83";"Ветер, дующий с юго-востока";"7";"";"";"100%.";"Дождь незамерзающий непрерывный слабый в срок наблюдения. ";"";"";"";"";"";"";"300-600";"";"";"11.0";"14.0";"";"";"";"";"";"";
"13.10.2016 16:00";"22.0";"";"";"";"53";"Ветер, дующий с западо-юго-запада";"5";"";"";"70 – 80%.";" ";"";"";"";"";"";"";"300-600";"";"";"16.0";"12.0";"";"";"";"";"";"";
"13.10.2016 10:00";"17.0";"761.6";"";"";"68";"Ветер, дующий с востока";"3";"";"";"70 – 80%.";" ";"";"";"";"";"";"";"200-300";"";"";"16.0";"11.0";"";"";"";"";"";"";
"13.10.2016 04:00";"14.0";"761.4";"";"";"88";"Ветер, дующий с запада";"2";"";"";"100%.";" ";"";"";"";"";"";"";"200-300";"";"";"16.0";"12.0";"";"";"";"";"";"";
"12.10.2016 22:00";"14.0";"761.9";"";"";"82";"Ветер, дующий с запада";"2";"";"";"20–30%.";" ";"";"";"";"";"";"";"300-600";"";"";"16.0";"11.0";"";"";"";"";"";"";
"12.10.2016 16:00";"15.0";"760.9";"";"";"72";"";"";"";"";"50%.";" ";"";"";"";"";"";"";"2500 или более, или облаков нет.";"";"";"16.0";"10.0";"";"";"";"";"";"";
"12.10.2016 10:00";"15.6";"762.1";"764.4";"";"75";"Ветер, дующий с северо-запада";"4";"";"";"70 – 80%.";" ";"";"";"12.8";"15.6";"";"";"200-300";"";"";"16.0";"11.1";"";"";"";"";"";"";
"12.10.2016 04:00";"13.3";"761.2";"763.6";"";"87";"Ветер, дующий с юго-юго-запада";"3";"";"";"100%.";" ";"";"";"12.8";"20.0";"";"";"200-300";"";"";"16.0";"11.1";"";"";"";"";"";"";
